id,text,source,created_at
8.23E+17,Want to make a difference? There are local chapters all over the Bay https://t.co/DA9LhijGFt.  #womensmarch #TogetherWeWill,Twitter Web Client,21-01-17 23:59
8.23E+17,#ImWithHer #WomensMarch https://t.co/4AbQjSw9wY,Twitter for iPhone,21-01-17 23:59
8.23E+17,IM SO PROUD I WISH I WAS THERE IN LA ALL THIS MAKE ME SO HAPPY I WISH I WASNT LEAVING I CANT BELIVE HOW MUCH SUPPORT WE HAVE #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,I was #ParkProud to stand with Park students at the #WomensMarch It was my honor to be surrounded by such amazing peers.,Twitter for Android,21-01-17 23:59
8.23E+17,Since nobody's giving H-Town any love: 20k attend Women's March in downtown Houston https://t.co/9gi7EoN74m via @@KHOU #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,@CarlaAntonelli @CarlaAntonelli quÃ© bueno!ðŸ‘ðŸ¼ðŸ‘ðŸ¼ #WomensMarch https://t.co/EaKWlCdpFJ,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Wow! Actually very innovative, sticks to the wall - giant billboard. #GetOverYourDiscomfort #WomensMarch https://t.co/A8FIwdyJTe",Twitter for iPhone,21-01-17 23:59
8.23E+17,So proud  #WomensMarch https://t.co/TAnAGZxdkk,Twitter for iPhone,21-01-17 23:59
8.23E+17,@Hovain @avinashkunnath No one deserves to be called anything like that.  Not even him.  Let's protest respectfully. #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,"#EizaGonzalez [IG] *NI SANTAS NI PUTAS SOLO MUJERES*
#MarchandoPorMisMujeresyLatinos #equalityforall #womensmarchðŸ‘ðŸ‘â€¦ https://t.co/MWpnVEFzLd",Twitter for Android,21-01-17 23:59
8.23E+17,#WomensMarch #LoveIsLouder https://t.co/uD4iCK7onv,Twitter for iPhone,21-01-17 23:59
8.23E+17,"People complain that wealthy white women protest, but have no problem with wealthy white MEN running the entire government. #WomensMarch",Twitter for Android,21-01-17 23:59
8.23E+17,"To all the women who marched today, thank you for making my mother proud of our generation. #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,â¤ #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,Best day EVER. #whyIMarch #WomensMarchOnWashington #womensmarch https://t.co/lEzjx5GmeA,Twitter for iPhone,21-01-17 23:59
8.23E+17,Can't imagine how many cycles synced up today though ðŸ™ƒ #womensmarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,#womensmarch https://t.co/ZfSDnm7fcT,Twitter Web Client,21-01-17 23:59
8.23E+17,"#WomensMarch 
I did NOT vote for #trump 
But You don't speak for me https://t.co/oM6PGZfRNt",Twitter for iPhone,21-01-17 23:59
8.23E+17,"@ShareenM @banishedcougar @Tgee92 Nah. The #WomensMarch broke him, period.",Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,Washington Post admits vast majority of #WomensMarch attendees were butt-hurt... https://t.co/hPM6aN7ZuL by #PrisonPlanet via @c0nvey,Put your button on any page! ,21-01-17 23:59
8.23E+17,Putin's Puppet. #olympia #WomensMarch https://t.co/q58IxiWj3c,Twitter for iPhone,21-01-17 23:59
8.23E+17,People are attacking my Instagram post about the #WomensMarch what do I do?  Delete their comments. Theres already to much hate in the world,Twitter for iPhone,21-01-17 23:59
8.23E+17,@womensmarch #Chicago #Equality #HumanRights #EqualRights #CivilRights #WomensMarch @myblacklives #BlackLivesMatter https://t.co/PzAIxeZjcE,Twitter for iPhone,21-01-17 23:59
8.23E+17,Some pictures from Toronto today. #womensmarch #resistfromdayone https://t.co/wtO5MQu2lh,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Want to stay up all night, read tweets, see pictures, videos. Fill my sight with women only for one night. Kvinnokraft â¤ #WomensMarch",Twitter for Android,21-01-17 23:59
8.23E+17,Problem w the Alt-left is they only know how to React... This is why they'll never WIN bc they're never there whenâ€¦ https://t.co/eEp0Mgu2dD,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Watching ""Turn"". Got to learn how life was for women in the 1700s, since we are going there again #WomensMarch",Twitter for Android,21-01-17 23:59
8.23E+17,"Have you got something intelligent to say about that as a woman and as 1st lady @FLOTUS ?
#WomensMarch https://t.co/VlqzBILIin",TweetDeck,21-01-17 23:59
8.23E+17,"Adorando essa revoluÃ§Ã£o
#WomensMarch",Twitter for Android,21-01-17 23:59
8.23E+17,Teach hard! #womensmarch #notmypresident https://t.co/lC86PspEbB,Instagram,21-01-17 23:59
8.23E+17,Teach hard! #womensmarch #notmypresident https://t.co/lC86PspEbB,Instagram,21-01-17 23:59
8.23E+17,My aunt posted a photo of a huge march in Maui while a Facebook friend was at the march in Anchorage. This is truly a movement #womensmarch,Twitter for Android,21-01-17 23:59
8.23E+17,#WomensMarch #womensrights #WomenWhoHaveInspiredMe @BlueVindication Sexist Far Left Women protest for rights they already have. hahahaha,Twitter Web Client,21-01-17 23:59
8.23E+17,"#weareallimmigrants #womensmarch ðŸ’—ðŸšº @ The Capitol, Washington D.C. https://t.co/Ljunfy7LXw",Instagram,21-01-17 23:59
8.23E+17,i need this picture without the filter pLEASE #WomensMarch https://t.co/VWHsWMubGF,Twitter for iPhone,21-01-17 23:59
8.23E+17,Important to remember today and everyday #womensmarch https://t.co/e5nd6hAZFn,Twitter for iPhone,21-01-17 23:59
8.23E+17,".@realDonaldTrump @FoxNews Still a Loser! #POTUS45 
#WomensMarch outnumbered #Inauguration BIGLY! https://t.co/wLTCH88lWs",Twitter for iPad,21-01-17 23:59
8.23E+17,"General Zod at #womensmarch London ""As an American I find it appalling and embarrassing that heâ€™s our president."" https://t.co/SCoCMgS07V",Twitter Web Client,21-01-17 23:59
8.23E+17,"nÃ£o consigo parar de assistir esse vÃ­deo, que orgulho da minha bichinha #WomensMarch https://t.co/xJ6UpZ1eTg",Twitter Web Client,21-01-17 23:59
8.23E+17,March signs repurposed on the White House fence. Filled with hope after an exhausting but exhilarating day.â€¦ https://t.co/81DH21MsOc,Twitter for iPhone,21-01-17 23:59
8.23E+17,LA HELD IT TF DOWN #WomensMarch,Mobile Web (M5),21-01-17 23:59
8.23E+17,Proud to have marched with my city today. #WomensMarch #SeattleWomxnsMarch #WomensMarchOnWashington https://t.co/NiLMw4Gzpz,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#WomensMarch
Ã‘ vamos deixar homem nenhum do governo mandar nos nossos corpos
NÃ“S SOMOS MULHERES PODEMOS TD",Twitter for Android,21-01-17 23:59
8.23E+17,"@cococreativity and I are off on vacation, but we are w/ the people. #resist #womensmarch #unite #fightâ€¦ https://t.co/tSJJ0RUXCU",Twitter for iPad,21-01-17 23:59
8.23E+17,"In weeks 29-38, the fetus finishes developing nails, skin, and moves into position for delivery. #womensmarch #prochoice #science",Twitter Web Client,21-01-17 23:59
8.23E+17,#WomensMarch https://t.co/94Q0fwzeqL,Twitter for iPhone,21-01-17 23:59
8.23E+17,"@dr_pete @emilynussbaum 30-40k reported earlier in San Diego #WomensMarch 

https://t.co/xXlhi8Plso",Twitter for iPhone,21-01-17 23:59
8.23E+17,"@NYCMayor And you are the worst thing to EVER happen to NYC.... 

GO FUCK YOURSELF!!!!!!

#WomensMarch",Twitter Web Client,21-01-17 23:59
8.23E+17,"""POS not POTUS"" #womensmarch #auniteddenton https://t.co/eBCsifAKID",Twitter for iPhone,21-01-17 23:59
8.23E+17,"@ezlusztig @realDonaldTrump  California, home of the free.
#WomensMarch https://t.co/tFx98T6ZtG",Twitter for Android,21-01-17 23:59
8.23E+17,"TambiÃ©n en #CDMX cientos de personas se unen al #WomensMarchen en el Ãngel de la Independencia.
#Womensmarch ðŸ‡²ðŸ‡½
Fotâ€¦ https://t.co/NBkcAr42WG",Twitter for Android,21-01-17 23:59
8.23E+17,"Great first day of taking back our country, along with a few million of my fellow concerned citizens. #womensmarchâ€¦ https://t.co/wTv8DH9w00",TweetDeck,21-01-17 23:59
8.23E+17,"e a minha @ que nem sinal de vida deu hoje, justo hoje,,,,, #womensmarch",Twitter Web Client,21-01-17 23:59
8.23E+17,No question is was larger. We showed up and showed out #womensmarch https://t.co/KzoaPkhwWt,Twitter for Android,21-01-17 23:59
8.23E+17,"@Resistance2020 @WhiteHouse @POTUS If that's the case, then he should be TOTALLY OK with the FIGHT &amp; SPIRIT shown this weekend. #WomensMarch",Twitter Web Client,21-01-17 23:59
8.23E+17,some photos from the march today! :) #WomensMarch https://t.co/5xAAb5jR8h,Twitter for iPhone,21-01-17 23:59
8.23E+17,Marching in solidarity. #womensmarch #nyc @tigercubdigital @lcospito @goodsgreens mferbie @â€¦ https://t.co/hEe0KyTaIR,Instagram,21-01-17 23:59
8.23E+17,â˜ž #Feminism &amp  â˜› liberalism are confirmed mental diseases ðŸ¤• that foment love for the enemy &amp  hatred of â˜› #Godâ€¦ https://t.co/59UzXgGnmD,Twitter for Android,21-01-17 23:59
8.23E+17,Picture from my sister @donniturner from the @womensmarch today in DC where she met some other @SpelmanCollege alumâ€¦ https://t.co/8je57m5s4c,Twitter Web Client,21-01-17 23:59
8.23E+17,WATCH: Timelapse of the Women's March on Denver in Civic Center Park https://t.co/qr9QHUKPrU via @denverpost #WomensMarch #denverwomensmarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"â€œWe can whimper, we can whine or we can fight back!. Me, Iâ€™m here to fight back.â€ #elizabethwarren2020 #WomensMarchâ€¦ https://t.co/1am2rhsPzZ",Twitter Web Client,21-01-17 23:59
8.23E+17,"The #spin is in, people. Trump's yuge crowds claim is a distraction from the biggest story of the day, #WomensMarch",Twitter for Android,21-01-17 23:59
8.23E+17,can't say New Yorkers aren't creative. #WomensMarch #WMNYC https://t.co/wxUkUu4z6V,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch  2017 hasn't been all bad ðŸ˜ŒðŸ˜Œ,Twitter for iPhone,21-01-17 23:59
8.23E+17,@SMShow:  @SeanSpicer &amp  #BabyMan @POTUS will deny that there IS a @JohnFugelsang &amp  this is NOT his photo w/ #PussyHats @ #WomensMarch â€¼,Twitter for iPhone,21-01-17 23:59
8.23E+17,Sandra Oh marchando pelos direitos das mulheres hoje â¤â¤ rainha nÃ© mores? #WomensMarch https://t.co/rMe6fqbd64,Twitter for iPhone,21-01-17 23:59
8.23E+17,como n amar?? #WomensMarch https://t.co/e4JLBlO4o7,Twitter for Android,21-01-17 23:59
8.23E+17,"We were here today and we're not even in this photo, that's how many people there were. We were off to the right ouâ€¦ https://t.co/t2fYvj5MQV",Twitter Web Client,21-01-17 23:59
8.23E+17,#WomensMarch https://t.co/w5OLOumuYX,Twitter for Android,21-01-17 23:59
8.23E+17,"BostonGlobe: Boston officials estimated that up to 175,000 attended the #womensmarch demonstration on Saturday.â€¦ https://t.co/Q1y3jKhpXs",IFTTT,21-01-17 23:59
8.23E+17,"ðŸ¦„ Estou tÃ£o orgulhosa ðŸ¦„
#WomensMarch",Twitter for Android,21-01-17 23:59
8.23E+17,#BostonWomensMarch .@7News  #WomensMarch https://t.co/q4zMJX2m1p,Twitter for iPhone,21-01-17 23:59
8.23E+17,@weebear2011 ALL humans of the USA &amp  the rest of the world! #WomensMarch âœŠðŸ¿âœŠðŸ¾âœŠï¸âœŠðŸ»âœŠðŸ¾âœŠðŸ¼,Twitter for iPhone,21-01-17 23:59
8.23E+17,"""I can't believe we still have to protest this shit.""              #WomensMarch #womensrights",Twitter for Android,21-01-17 23:59
8.23E+17,"#WomensMarch #SantaFe 

Had the RoundHouse (Capitol Bldg) surrounded at the end of the march. https://t.co/KyReQhzCZB",TweetDeck,21-01-17 23:59
8.23E+17,"#WomensMarch While it is your right to speak out &amp; demonstrate, please keep this in mind... https://t.co/Azum9Jaozl",Twitter Web Client,21-01-17 23:59
8.23E+17,"Thank you, citizens of the world, for standing with us. @womensmarch #WomensMarch #IWillGoOut #resistance #solidarity #unite #equality",Twitter for iPhone,21-01-17 23:59
8.23E+17,Really don't understand how people can talk shit on the #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,There a  #WomensMarch going on but most important thing to talk about is crowd size ðŸ¤”,Twitter for iPhone,21-01-17 23:59
8.23E+17,"""We are aware of the sporadic gatherings of a few dozen women today"" #SeanSpicerFacts #WomensMarch",Twitter Web Client,21-01-17 23:59
8.23E+17,"SÃ³ digo uma coisa. VÃƒO EM FRENTEEEE!!!!
#WomensMarch",Twitter for Android,21-01-17 23:59
8.23E+17,It's so disgusting to see the hate thrown at those participating in #womensmarch. Strong people standing up for something is admirable.,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,"130,000+ people. Media, stop saying thousands &amp; start saying millions #TheResistance #WomensMarchâ€¦ https://t.co/vdiujVeOp1",Twitter Web Client,21-01-17 23:59
8.23E+17,"@POTUS, these are my words and I want you to #hearus #seeus #WomensMarch #boston #washingtondc https://t.co/VombqQMrde",Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch@POTUS THE PEOPLE DON'T APPROVE! https://t.co/gtpN0n97Ka,Twitter Web Client,21-01-17 23:59
8.23E+17,Incluso yo entiendo que NO significa que NO #WomensMarch https://t.co/mVV5H1JwlD,Twitter for Android,21-01-17 23:59
8.23E+17,Look up â€Beer Hall Putschâ€ to better understand the protests today. #WomensMarch #nazism,Twitter for Android,21-01-17 23:59
8.23E+17,#WomensMarch https://t.co/y7rWJwqzoe,Twitter for iPhone,21-01-17 23:59
8.23E+17,Estoy tan feliz de ver a tantas personas marchando por la misma causaðŸ’•ðŸ’•ðŸ’• #WomensMarch https://t.co/2jyZjt8HwP,Twitter for Android,21-01-17 23:59
8.23E+17,California is a Nation not a state. #Calexit #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#womensmarch poster. Look familiar, @OfficialJLD @VeepHBO? ""If men got pregnant, U could get an abortion @ an ATM.""ðŸ˜‚ https://t.co/e36rJaYtXF",Twitter for iPhone,21-01-17 23:59
8.23E+17,"#WomensMarch eu to amando todas essas pessoas, orgulho define",Twitter for iPhone,21-01-17 23:59
8.23E+17,"750,000 attended Los Angeles #WomensMarch Three times number #Trump inauguration attendees That's only 1 march!â€¦ https://t.co/ppFozVDaQa",Twitter for iPhone,21-01-17 23:59
8.23E+17,"Love trumps hate.
#womensmarchonwashington #womensmarch via Instagram: https://t.co/759mbEwkfH https://t.co/QIsvzxjXWZ",IFTTT,21-01-17 23:59
8.23E+17,It's a Pro-women/PoC/LGBTQIA/Immigrant/Justice march before it is an Anti-Trump march. #WomensMarch #firedupreadytogoðŸ”¥,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Today confirmed that us ""snowflakes"" wreak havoc when we come together. Couldn't be prouder to be a part of #WomensMarchÂ  today. âœŠðŸ»âœŠðŸ¼âœŠðŸ½âœŠðŸ¾âœŠðŸ¿",Twitter for iPhone,21-01-17 23:59
8.23E+17,"Don't ever give up, resist. #womensmarch #feminism #blacklivesmatter #lgbt #muslimlivesmatter @â€¦ https://t.co/sWpElQWDw6",Instagram,21-01-17 23:59
8.23E+17,"I have a shirt and mobile app I would like to give to her @LindaSuhler 

#WomensMarch 
#GeoVaginaTag https://t.co/EuzgMpcFJm",Twitter for iPhone,21-01-17 23:59
8.23E+17,They're like the only people on the planet to not comment on #WomensMarch https://t.co/AuaZJspJvR,Twitter for Android,21-01-17 23:59
8.23E+17,"All the marches today, from smallest to the largest, make my heart sing and give me hope #womensmarch",twicca,21-01-17 23:59
8.23E+17,together we stand #WomensMarch https://t.co/FdfkGTsjJT,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#lubbocksistermarch #WomensMarch 
Eh, so I don't take great photos.
But the spirit is there. https://t.co/NECdVK2Rpm",Twitterrific,21-01-17 23:59
8.23E+17,Canadian women march by the thousands against #littlehands Trump #womensmarch https://t.co/ULJIBdp9Au,Twitter for iPhone,21-01-17 23:59
8.23E+17,"The world united today for human rights, dignity and democracy and it was beautiful! #WomensMarch",Twitter Web Client,21-01-17 23:59
8.23E+17,@SenCortezMasto @TrusteeCCSD very courageous. #WomensMarch https://t.co/FHXVkyFNmz,Twitter for iPhone,21-01-17 23:59
8.23E+17,"I want my country to be run like a family, not like a business #womensmarch #resist #america #WomensMarchOnNYCâ€¦ https://t.co/IeJE0rFlVs",Twitter for iPhone,21-01-17 23:59
8.23E+17,HOLY SHIT DON YOU FUCKED UP AND THE WOMEN ARE NOT HAVING IT! #WomensMarch https://t.co/ALGxyC6imX,Twitter for iPhone,21-01-17 23:59
8.23E+17,ðŸšºðŸ’Ÿ @evajuncaj #WomensMarch https://t.co/Fy33M4uYqc,Twitter for iPhone,21-01-17 23:59
8.23E+17,"So moving to march in yyz with so many women, children &amp; men!!! #womensmarch",Twitter for Android,21-01-17 23:59
8.23E+17,I'm so proud to be a woman #WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,"As son of an amazing mom, spouse of a breath-taking woman, &amp; a dad to an inspiring girl, I'm super inspired by today. #WomensMarch #forward",Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch ðŸ™ŒðŸ½,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch is just a sign of how fed up the world is with how women are treated. Still a lot of steps to be taken,Twitter Web Client,21-01-17 23:59
8.23E+17,#loudandproud #WomensMarch  #TheFutureisFemale https://t.co/DZVROG52XA,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#WomensMarch #WomensMarchOnWashington #wmwcanada 
#wmwvancouver  hold @bcliberals accountable: BCHYDRO, Debt, Poverty, Schools, etc...",Twitter Web Client,21-01-17 23:59
8.23E+17,Just watched the Snaps from the #WomensMarch.  All I can say is WOW!  Seeing other countries unite with us is absolutely amazing!,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Cause she is a #NastyWoman with Daddy issues
#WomensMarch https://t.co/u7MwvMSSVg",Twitter Web Client,21-01-17 23:59
8.23E+17,"one of the first signs i saw when we got out of the metro. i knew it was gonna be a great day. well done, kid.â€¦ https://t.co/tIrCIr7x1B",Twitter for iPhone,21-01-17 23:59
8.23E+17,Saw this sign out in New York lmao #womensmarch #womensrights https://t.co/bGqlA2VB64,Twitter for iPhone,21-01-17 23:59
8.23E+17,so many beautiful people at #WomensMarch ðŸ’–ðŸŒ¹ðŸ’žðŸŒ,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Current mood: All Marco, no Polo. #seanspicer @presssec #TrumpInaugural #womensmarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,We gonna take over world while these haters getting mad https://t.co/xAH8UR6Jg2 via @youtube #womensmarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Trump's crowd is clearly more shriveled and limp compared with the massive, throbbing crowds at the #womensmarch https://t.co/wqDmoXdrSU",Twitter for Android,21-01-17 23:59
8.23E+17,Melhor fato da semana:  #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,@latimes #WomensMarch https://t.co/2TdBOvSN8W,Twitter for iPhone,21-01-17 23:59
8.23E+17,So many powerful images from today.ðŸ’— #WomensMarch https://t.co/dCJW7BLqb6,Twitter for iPhone,21-01-17 23:59
8.23E+17,Mais algumas atrizes que foram hoje a #WomensMarch https://t.co/a8hFkvUJoN,Twitter for Android,21-01-17 23:59
8.23E+17,#womensmarch #womensmarchla #womensmarchlosangeles #whyimarch #wmla @ Pershing Square Building https://t.co/sc8qiJzahM,Instagram,21-01-17 23:59
8.23E+17,#womensmarch #womensmarchla #womensmarchlosangeles #whyimarch #wmla @ Pershing Square Building https://t.co/sc8qiJzahM,Instagram,21-01-17 23:59
8.23E+17,I told ya my book club was awesome. #womensmarch https://t.co/CJqmXCbndA,Twitter for iPhone,21-01-17 23:59
8.23E+17,Madonna eu escolhi te amar #WomensMarch  https://t.co/Kgc7eHBWu9,Twitter for Android,21-01-17 23:59
8.23E+17,It's a #generational thing to #Resist #oppression thanks Mom #WomensMarch https://t.co/8FKcNRhXN4,Twitter for Android,21-01-17 23:59
8.23E+17,I hope that all of the people out there marching are ready to roll up our sleeves and get to work! Think of all that we can do! #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,? Who holds the nuke codes is it the same person who has his diaper bag #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,@ben4bath good now lets hope Mrs May would agree whilst she scurries over to the Orange Donald on Friday #rememberyouareawoman #womensmarch,Twitter for iPad,21-01-17 23:59
8.23E+17,"You gotta love the internet sometimes. #RichardSpencer  #nazipunch #inoguration #womensmarch
https://t.co/QNwEHSs8Rz",Twitter Web Client,21-01-17 23:59
8.23E+17,The #WomensMarch is so amazing. I wish I could have been in Washington  ðŸ’›,Twitter Web Client,21-01-17 23:59
8.23E+17,minhas mÃ£es #WomensMarch https://t.co/nvSfHaL2Er,Twitter for Android,21-01-17 23:59
8.23E+17,Me &amp  Girls had an amazing time at #WomensMarch #womensmarchlondon https://t.co/e7TxEchHho,Twitter for iPad,21-01-17 23:59
8.23E+17,"FWIW I didn't see a single #MAGA person today at #WomensMarch, which is odd because yesterday there were 50 million of them",Twitter for Android,21-01-17 23:59
8.23E+17,#protestsigns #protest #poster #WomensMarch https://t.co/hn01gNUrRW,Twitter for Android,21-01-17 23:59
8.23E+17,Dear Women  Thank you. #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,#WomensMarch in #Oakland was amazing! #resist https://t.co/CugWrXJvos,Twitter for iPhone,21-01-17 23:59
8.23E+17,Can we all start tweeting @realDonaldTrump what a loser he is and crash his account please #vetsagainsttrump #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,Para quem ainda nÃ£o sabe.... #womensmarch https://t.co/BWZwtTW3WA,Twitter Web Client,21-01-17 23:59
8.23E+17,We work as a collective #WomensMarch https://t.co/XVM4J0ARdL,Twitter for Android,21-01-17 23:59
8.23E+17,@gates_mcfadden @GovMikeHuckabee More love at #womensmarch: https://t.co/1yhsHalaGS,Twitter for iPhone,21-01-17 23:59
8.23E+17,#womensmarch #WomensMarchAustin https://t.co/L3UpedAEI7,Twitter for iPhone,21-01-17 23:59
8.23E+17,"That Spicer had to come bitch about crowd size for five minutes today proves DJT is scared, and that #womensmarch succeeded",Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch March your asses of but realize that CAIR is a terrorist organization that suppresses both women and Gays.. wake up,Twitter for iPhone,21-01-17 23:59
8.23E+17,Amazing â¤ #WomensMarch https://t.co/BMDmX345rd,Twitter for Android,21-01-17 23:59
8.23E+17,#WomenWhoHaveInspiredMe Everyone who showed up to the #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,"St Paul, Minnesota  #WomensMarch https://t.co/D9qEzjxNOW",Twitter for Android,21-01-17 23:59
8.23E+17,"#womensmarchaustin with @flores_nini33 #womensmarch @ Austin, Texas https://t.co/97PZm1VSEW",Instagram,21-01-17 23:59
8.23E+17,"""EL PODER DE LA GENTE ES MÃS FUERTE QUE LA GENTE EN EL PODER.""
#WomensMarch https://t.co/3wbYWrMokC",Twitter for Android,21-01-17 23:59
8.23E+17,"Even though I couldn't be at one, I'm standing in sisterhood #WomensMarch âœŠðŸ¼ https://t.co/weeKvFn07f",Twitter for iPhone,21-01-17 23:59
8.23E+17,So proud of my sister's adopted city tonight. &lt 3 #womensmarch https://t.co/UaIPl0alix,Twitter for Android,21-01-17 23:59
8.23E+17,Truly awed and inspired by the millions of people rallying across the world today. #HopeNotFear #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,â¤La mejor edad de una mujer es cuando deja de cumplir aÃ±os y comienza a cumplir sus sueÃ±os #WomensMarch ðŸŒº,Twitter for iPhone,21-01-17 23:59
8.23E+17,"@GrandeAware Seriously ?! Using your useless mouth to hate on innocent women on the day of #WomensMarch ?! Oh, yeah. You so good.",Twitter for Android,21-01-17 23:59
8.23E+17,"""What's it something I said?"" - Trump #womensmarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,Today was incredible #WomensMarch #dc,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Madonna, eu escolhi te amar #WomensMarch https://t.co/bkAVDOqT3R",Twitter for Android,21-01-17 23:59
8.23E+17,So proud to be at the Chicago march today and never prouder to be a woman #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,'Rise up! When your living on your knees! You rise up! Tell your sister that she's gotta rise up! Rise up!' #WomensMarch,Twitter for iPad,21-01-17 23:59
8.23E+17,some good signs at the  #WomensMarch :)) https://t.co/pni3SzanS4,Twitter for iPhone,21-01-17 23:59
8.23E+17,ðŸ¤œðŸ¼ðŸ¤›ðŸ¼ #womensmarch #equalrightsforall #equalrights #wecandoit repost @racheljordan__ https://t.co/JADQi0bHUG,Facebook,21-01-17 23:59
8.23E+17,Today I'm so proud to be a woman! Seeing the @womensmarch .. It still makes me feel so proud. We are stronger together! â¤ï¸ #womensmarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"It amazes me that there are people who think the #WomensMarch is fake news. 

How is this fake? https://t.co/ZrO1eLMUxR",Twitter for iPhone,21-01-17 23:59
8.23E+17,The #WomensMarch promoted gender equality and female empowerment. It has nothing to do with our soggy hero of a preâ€¦ https://t.co/egPVGI31jK,Twitter for iPhone,21-01-17 23:59
8.23E+17,@CBSNews Unbelievable you opened Saturday Evening news with him The #WOMENSMARCH is bigger ppl,Twitter for iPad,21-01-17 23:59
8.23E+17,Men of quality do not fear equality #WomensMarch ðŸšºðŸŽ€ðŸ±,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Burning bras instead of cars today?

#WomensMarch https://t.co/XZE9594Syv",Twitter for Android,21-01-17 23:59
8.23E+17,My favorite signs from the #WomensMarch https://t.co/EOBm9el0t7,Twitter for Android,21-01-17 23:59
8.23E+17,stand togetherâ¤ï¸ #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,@capehartj huge #womensmarch in seattle https://t.co/MHfd3bv3m2,Twitter for Android,21-01-17 23:59
8.23E+17,#WomensMarch   Sean Spicer = Minister of Propaganda,Mobile Web (M5),21-01-17 23:59
8.23E+17,Standing together in equality and solidarity is exactly the world we should be living in #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"I'm so proud of everyone who joined in the #womensmarch we need to stick together, we areâ€¦ https://t.co/EHXAAC7bJO",Instagram,21-01-17 23:59
8.23E+17,Favorite photos from #WomensMarch https://t.co/VW2u3eMan1,Twitter for iPhone,21-01-17 23:59
8.23E+17,AAAA OLHA ISSO #WomensMarch https://t.co/GWXkRtN019,Twitter for Android,21-01-17 23:59
8.23E+17,So proud of all my gal pals at #WomensMarch today!!! ðŸ’–,Twitter for Android,21-01-17 23:59
8.23E+17,S/O to everyone who participated in the Women's March all over the country. Thank you for using your voice ! #NotMyPresident #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,So much love in the air today and the smell of taco trucks too #Dtla  #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,Why we march!  #WomensMarchOnWashington #WomensMarch #SisterMarch #WomensMarchCostaRica  @womensmarch https://t.co/lWub7Ort5t,Twitter for Android,21-01-17 23:59
8.23E+17,"Matriarchy vs Patriarchy 

#womensmarch https://t.co/GTetNjxQlQ",Twitter for Android,21-01-17 23:59
8.23E+17,Our work has only just begun. âœŠðŸ¾#womensmarch #womensmarchnyc #geekgirls #starwars #harrypoâ€¦ https://t.co/xs7qHGxGXX https://t.co/6pcKApEady,IFTTT,21-01-17 23:59
8.23E+17,humbled to have been able to witness so much unity today #WomensMarch https://t.co/wlIMAEqV6X,Twitter for iPhone,21-01-17 23:59
